saison_id,saison,liga_id,liga,spiel_id,datum,heim,gast,name,bahn1,bahn2,bahn3,bahn4,gesammt
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Pawlicki, Christian",141,144,152,149,586
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Emrath, Marcel",133,128,141,144,546
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Pawlicki, Martin",144,145,127,135,551
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Rießner, Tobias",118,134,151,148,551
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Wild, Christian",158,144,142,136,580
10,2024,3239,Männer - Bayernliga Süd,211605,21.09.2024,SKC Unterthingau 1,TSV Milbertshofen 1,"Langer, Christopher",145,130,147,139,561
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Meixner, Alexander",164,141,136,146,587
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Hillebrand, Jürgen",141,143,141,170,595
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Giesecke, David",140,143,148,159,590
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Wiesböck, Michael",160,133,163,166,622
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Leserer, Alexander",128,163,179,157,627
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Simon, Martin",148,158,151,160,617
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Bauer, Andreas",124,138,139,141,542
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Förg, Raphael",137,119,130,158,544
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Zieglgänsberger, Tobias",145,143,140,132,560
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Girbig, Daniel",126,107,,,233
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Westermaier, Thomas",,,123,126,249
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Leserer, Johannes",139,130,159,131,559
10,2024,3239,Männer - Bayernliga Süd,211606,21.09.2024,SKC Töging Erharting 1,FC Bayern München 1,"Mihaila, Dan-Ioan",136,154,144,151,585
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Klause, Ewald",127,125,142,134,528
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Stoll, Dominik",156,134,136,128,554
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Moser, Maximilian",160,157,153,159,629
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Dworatschek, Denis",139,144,140,152,575
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Göller, Jürgen",133,152,130,131,546
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"König, Florian",152,126,115,134,527
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Drescher, Markus",138,121,103,110,472
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Krahammer, Patrick",137,119,146,138,540
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Riederer, Christoph",144,150,121,143,558
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Hehl, Timo",156,142,148,138,584
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Haubrih, Arben",129,135,127,125,516
10,2024,3239,Männer - Bayernliga Süd,211607,21.09.2024,SpG Puchheim 1,AN Thal 1,"Metzdorf, Dominik",138,143,130,141,552
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Kell, Mike",140,134,148,148,570
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Koberwitz, Olaf",116,137,144,142,539
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Nippert, Matthias",155,129,105,140,529
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Aigner, Thomas",142,140,147,145,574
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Engelmayer, Andreas",145,135,142,132,554
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Baumgartner, Markus",149,147,111,166,573
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Steinbinder, Bernd",136,151,144,157,588
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Högerl, Tobias",118,132,132,137,519
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Frank, Fabian",147,138,141,145,571
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Salzer, Alexander",140,143,128,158,569
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Karmann, Daniel",140,157,157,158,612
10,2024,3239,Männer - Bayernliga Süd,211608,21.09.2024,SKK Mörslingen 1,Goldener Kranz Durach 1,"Zammataro, Andreas",145,143,140,144,572
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Audinger, Simon",118,115,129,114,476
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Königer, Michael",122,138,121,117,498
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Fürst, Andreas",138,129,137,133,537
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Braunstein, Tobias",123,129,131,121,504
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Fürst jun., Christian",150,129,142,148,569
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Gärtner, Matthias",117,134,125,148,524
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Seppenhauser, Dominik",136,120,139,123,518
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Baumgarten, Michel",147,139,155,141,582
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Seidl, Philipp",110,116,128,133,487
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Kopold, Christian",135,137,134,123,529
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Pflamminger, Reinhard",155,136,133,140,564
10,2024,3239,Männer - Bayernliga Süd,211690,22.09.2024,Blau Weiß Hofdorf 1,TSV-SKC Baar-Ebenhaus. 1,"Mayr, Christian",118,127,125,130,500
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Langer, Christopher",132,150,134,123,539
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Moser, Maximilian",172,134,147,148,601
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Emrath, Marcel",148,122,154,123,547
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Klause, Ewald",142,134,131,138,545
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Dilling, Daniel",118,,,,118
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Drescher, Markus",132,135,138,132,537
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Partheymüller, Johannes",,143,156,107,406
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Rießner, Tobias",127,126,116,124,493
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Riederer, Christoph",113,124,141,130,508
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Imhof, Steffen",126,127,162,140,555
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Göller, Jürgen",152,125,126,161,564
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Wagner, Herbert",125,147,135,139,546
10,2024,3239,Männer - Bayernliga Süd,211610,28.09.2024,TSV Milbertshofen 1,SpG Puchheim 1,"Haubrih, Arben",130,127,124,153,534
